@relation 'adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Remove-R10'

@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {0,1}
@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {13,9,6,8,10,11,12,4,3,7,14,1,5,15,2,0}
@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}

@data
1,0,0,40,0,0,35,0,6,0,1,2,White
0,0,0,40,10,0,48,1,7,4,3,5,Asian-Pac-Islander
1,0,0,50,0,0,32,4,13,0,5,2,White
0,0,0,40,0,0,22,0,13,2,3,3,White
1,0,0,60,0,0,60,0,3,0,10,2,White
0,0,0,40,0,0,29,0,9,0,0,0,White
0,0,0,40,0,0,56,4,8,4,8,3,White
0,7298,0,50,0,1,29,0,9,0,8,0,White
1,0,0,50,0,0,51,2,13,0,1,2,White
0,0,0,40,0,0,24,0,6,3,6,4,White
0,0,0,38,0,0,20,0,8,2,2,3,White
0,0,0,40,0,0,38,0,9,1,4,3,White
1,0,0,40,22,0,26,0,13,2,3,3,White
1,0,0,40,0,1,29,0,8,0,1,2,White
0,0,0,40,20,0,24,0,1,2,9,1,White
1,0,0,55,16,1,38,2,8,0,3,2,White
1,0,0,50,0,0,59,1,5,0,1,2,White
1,0,0,33,0,0,32,0,6,1,2,3,White
0,0,0,30,0,0,29,0,8,1,2,5,White
0,0,0,40,0,0,36,2,15,2,5,3,White
0,0,0,33,0,0,62,0,12,4,3,5,White
1,0,0,35,0,0,24,0,9,2,2,1,White
1,0,0,35,24,0,24,4,8,2,8,1,Black
1,20051,0,15,0,1,69,1,11,0,3,2,White
1,0,0,60,20,0,30,0,9,2,3,5,White
0,0,0,40,0,0,20,0,8,2,8,1,Black
1,4650,0,50,0,0,48,0,12,1,5,3,White
1,0,0,80,0,0,28,1,12,0,9,2,White
1,0,0,45,0,1,53,0,9,0,4,2,White
1,0,1485,40,0,1,49,0,5,0,6,2,White
0,0,0,40,0,0,55,0,8,0,5,1,White
1,0,0,40,0,0,29,0,8,2,10,3,White
1,0,0,20,0,0,25,5,13,2,5,3,White
1,0,0,45,7,0,36,0,14,0,4,2,Asian-Pac-Islander
1,0,1977,60,0,1,53,2,10,0,5,2,White
0,0,0,40,0,0,51,0,8,0,7,0,White
1,6418,0,40,0,1,88,1,6,0,9,2,White
0,4416,0,38,0,0,61,0,5,2,2,1,White
1,7688,0,40,0,1,44,0,9,0,7,2,Black
1,0,0,40,0,0,24,0,8,2,1,5,White
0,0,0,40,0,0,38,4,9,0,8,0,White
1,0,0,50,0,0,25,0,8,0,1,2,White
1,0,0,40,0,0,22,0,8,2,10,3,White
1,0,1902,35,0,0,54,0,4,0,7,2,White
0,0,0,56,0,0,32,0,8,2,2,3,White
1,0,0,45,0,0,46,0,8,2,7,3,White
1,0,0,40,0,0,40,0,8,1,1,3,White
1,0,0,40,0,0,27,0,8,1,2,5,White
1,8614,0,65,0,1,47,0,9,3,7,3,White
1,0,0,45,0,1,47,2,9,0,3,2,White
1,0,0,50,0,0,57,0,9,0,10,2,White
0,0,0,35,0,0,20,0,8,2,2,3,White
1,0,0,60,0,0,39,0,11,1,5,3,White
1,5178,0,50,0,1,32,0,9,0,10,2,White
1,0,0,40,0,1,55,0,9,0,4,2,White
0,0,0,40,0,0,28,0,9,2,4,1,White
0,0,0,35,0,0,62,0,5,1,3,3,White
1,0,0,40,0,0,62,3,9,0,8,2,White
0,0,0,35,0,0,20,0,8,2,2,5,Amer-Indian-Eskimo
1,0,0,52,0,1,44,0,13,0,10,2,White
1,0,0,40,0,0,30,0,8,2,7,4,White
0,10520,0,40,0,1,31,0,13,2,0,3,White
0,0,0,32,0,0,25,0,13,2,8,3,White
0,0,0,40,0,0,21,0,8,2,3,5,White
1,0,0,35,0,0,24,0,9,2,4,3,Black
1,0,0,40,0,0,32,0,8,3,1,3,White
1,0,0,45,0,1,33,0,6,0,1,2,White
1,0,0,40,0,0,29,3,13,0,5,2,White
0,0,0,16,0,0,17,0,7,2,2,1,White
1,0,0,25,0,0,29,0,11,2,4,1,Amer-Indian-Eskimo
1,0,0,28,0,0,24,0,13,2,8,1,White
1,0,0,40,0,0,17,0,6,2,2,1,White
0,0,0,22,0,0,17,0,5,2,3,1,White
1,0,0,40,0,1,52,0,8,0,6,2,Black
0,0,0,25,0,0,22,4,9,2,4,1,White
1,0,0,40,0,0,23,0,13,2,4,3,White
0,0,0,50,0,1,41,3,13,0,4,0,Black
0,0,0,15,28,0,18,0,9,2,2,1,Black
0,0,0,40,0,0,49,0,8,3,7,3,White
0,0,0,20,0,0,21,0,8,2,2,4,White
0,0,0,40,0,0,77,4,3,4,8,3,White
0,0,0,28,0,0,22,0,9,2,11,1,White
0,0,0,50,0,0,45,4,13,2,5,3,White
0,0,0,40,0,0,25,0,9,2,8,5,White
1,0,0,55,0,0,29,0,8,3,12,3,White
1,6418,0,35,0,1,68,4,10,0,5,2,White
1,0,0,40,0,0,62,0,13,0,3,2,White
1,0,0,40,36,0,51,0,8,0,1,2,White
1,0,0,50,0,0,35,0,8,2,1,3,White
1,0,0,42,0,0,36,0,13,2,0,3,White
1,0,0,40,0,0,24,0,8,2,3,1,White
1,0,0,54,0,0,39,0,8,2,1,3,White
1,0,0,55,0,0,39,0,13,1,10,3,White
1,0,0,48,0,0,33,0,8,1,4,3,White
1,0,0,60,11,1,41,0,13,0,5,2,Asian-Pac-Islander
0,8614,0,40,0,1,54,0,13,1,3,3,White
1,0,0,25,0,0,20,2,8,1,6,1,White
1,0,0,40,34,0,44,0,8,0,2,2,Asian-Pac-Islander
1,0,1669,90,0,0,28,4,9,2,3,3,White
1,0,0,40,0,0,40,0,3,0,1,2,White
1,0,0,40,0,0,41,0,8,1,1,3,White
0,0,0,40,0,0,28,5,9,3,8,3,White
0,0,0,50,0,0,57,0,8,0,2,0,Black
1,0,0,40,0,0,50,0,8,2,8,3,White
1,0,0,70,0,0,39,0,9,0,4,2,White
1,0,0,40,0,0,26,0,9,0,2,2,White
1,0,0,70,0,0,58,0,9,0,10,2,White
1,0,0,45,0,0,51,0,8,0,1,2,White
1,0,0,35,0,1,44,0,13,0,4,2,White
1,0,0,35,0,0,30,0,8,0,1,2,White
0,0,0,56,0,0,37,0,9,1,2,5,White
1,0,2339,45,0,0,23,0,8,2,2,3,White
0,3674,0,40,0,0,49,0,9,1,8,3,White
1,0,0,40,0,0,56,0,2,0,7,2,Black
0,0,0,40,0,0,56,0,8,4,8,5,White
0,0,0,20,0,0,20,0,9,2,8,1,White
1,0,0,40,8,0,60,1,11,0,4,2,Asian-Pac-Islander
1,0,0,40,0,0,36,1,7,2,1,1,White
0,0,0,40,0,0,24,0,8,2,6,1,Black
1,0,0,35,0,0,52,4,12,0,4,2,White
1,0,0,40,0,0,35,0,13,0,10,2,White
1,0,0,70,0,0,42,2,13,0,4,2,White
1,0,0,40,0,0,21,0,8,2,7,1,White
1,0,0,40,0,0,21,0,8,2,1,3,White
1,0,0,50,0,0,35,0,9,2,3,3,White
1,0,0,40,0,0,50,0,8,1,7,5,White
1,0,0,44,0,0,24,0,8,2,1,1,White
1,0,0,60,0,1,48,0,15,0,5,2,White
0,0,0,35,0,0,33,4,9,3,2,1,Black
1,0,0,40,0,1,58,0,8,0,1,2,White
1,7688,0,40,0,1,58,0,9,0,6,2,White
1,0,0,40,0,0,27,0,8,2,8,1,Other
0,0,0,15,0,0,30,0,11,2,0,1,White
0,0,0,40,0,0,57,0,13,3,4,5,White
0,0,0,35,0,0,46,0,9,1,2,1,White
1,0,0,45,0,0,37,0,8,0,8,2,White
1,0,0,55,0,1,35,0,8,0,4,2,White
0,2329,0,20,0,0,72,0,8,4,8,5,White
0,0,0,40,0,0,52,4,9,0,5,0,White
1,2885,0,60,0,0,45,1,12,0,9,2,White
1,0,0,40,0,0,49,0,8,0,2,2,White
0,0,0,40,0,0,37,0,8,1,7,1,White
0,0,0,50,0,0,56,2,8,4,4,3,White
1,0,0,40,0,0,26,0,8,2,6,3,White
1,0,0,55,0,0,34,1,12,0,4,2,White
1,0,0,45,0,0,44,0,13,1,5,3,White
0,0,0,47,0,0,49,4,8,4,2,3,White
0,0,0,40,0,0,41,0,8,1,8,5,Black
0,0,0,30,0,0,40,0,8,0,3,1,White
1,0,0,40,20,0,38,0,2,0,7,2,White
1,0,0,24,0,0,18,1,6,2,9,1,White
1,0,0,52,0,0,42,1,9,0,1,2,White
0,0,0,55,0,0,25,4,13,2,5,3,White
0,0,0,15,5,0,23,0,9,2,7,1,White
0,0,0,35,0,0,29,0,8,1,2,3,White
1,0,0,40,0,0,45,0,8,0,7,2,White
0,0,0,40,0,0,32,0,8,2,7,1,Black
1,0,0,62,0,0,33,0,8,0,1,2,White
0,0,0,35,0,0,27,0,8,2,8,1,White
1,0,0,40,0,1,36,0,13,0,4,2,Black
0,3908,0,60,0,0,44,0,1,0,10,0,White
1,0,1902,50,0,1,23,0,8,0,10,2,White
1,0,0,48,0,0,28,0,8,0,1,2,White
1,0,0,40,0,1,46,0,11,0,0,2,White
1,0,0,40,0,0,28,0,9,0,8,2,White
0,0,0,42,0,0,45,0,3,2,7,5,White
0,0,0,50,0,0,31,0,9,2,0,3,Black
1,0,0,45,0,0,40,0,11,1,4,5,White
0,0,0,35,0,0,34,0,8,2,3,1,White
1,0,0,40,0,0,32,0,8,2,1,3,Other
1,0,0,44,0,0,52,1,8,1,1,3,White
1,0,0,24,0,0,67,4,8,0,5,2,White
0,0,0,40,34,0,25,0,8,2,2,5,Black
1,0,0,40,0,1,68,2,13,0,3,2,White
0,0,0,40,21,0,34,0,4,0,7,0,Other
0,0,0,12,0,0,17,0,6,2,2,1,White
0,0,0,24,0,0,52,0,8,1,11,5,Black
0,0,0,40,0,0,22,0,5,2,2,5,Black
1,0,0,45,0,1,41,0,13,0,9,2,White
1,0,0,40,0,0,59,0,8,0,7,2,Black
1,0,0,20,0,0,18,0,3,2,2,1,Black
0,7298,0,40,0,1,35,3,8,0,2,0,White
0,0,0,40,0,0,43,0,9,2,2,3,White
1,0,1485,40,0,0,28,0,9,0,8,2,White
0,0,0,40,28,0,50,0,0,2,2,3,Black
0,0,0,40,0,1,34,3,13,0,4,0,Other
1,0,0,50,0,0,23,0,9,2,3,3,White
0,0,0,40,0,0,26,0,6,2,2,3,Black
1,0,0,40,0,0,59,0,8,0,2,2,White
1,0,0,75,0,0,30,0,9,0,3,2,White
0,0,0,40,0,0,32,0,8,2,1,3,White
0,4416,0,30,0,0,34,0,6,2,8,3,White
0,0,0,15,0,0,19,0,8,0,2,1,White
1,6849,0,40,0,0,32,0,13,2,5,3,White
0,0,0,40,0,0,31,0,9,2,8,3,White
1,0,0,40,0,0,45,0,12,0,1,2,White
1,7688,0,40,0,1,50,4,14,0,5,2,White
1,0,0,56,0,1,47,0,8,0,1,2,White
1,0,0,40,0,0,23,0,8,2,1,1,White
0,0,0,45,0,0,35,0,9,1,8,3,White
1,0,0,50,0,1,53,0,8,0,4,2,White
1,0,0,40,0,1,48,0,13,0,5,2,White
0,0,0,21,0,0,18,0,6,2,2,1,White
0,0,0,40,0,0,28,0,8,2,2,3,White
1,0,0,37,0,0,27,4,14,0,5,2,White
1,0,0,40,0,0,40,0,9,0,0,2,White
1,0,0,75,34,0,29,0,8,0,4,4,Asian-Pac-Islander
0,0,0,30,0,0,20,0,8,2,2,1,White
0,0,0,40,0,0,30,0,13,2,5,3,White
1,0,0,55,0,1,50,4,15,0,4,2,White
1,0,0,45,0,0,56,1,13,0,5,2,White
0,0,0,40,0,0,45,0,8,1,8,5,White
0,0,0,40,4,0,56,0,8,4,2,5,White
1,0,0,45,0,0,28,0,8,0,7,2,White
1,0,0,40,38,0,29,0,11,2,5,3,White
0,0,0,38,0,0,25,5,13,0,4,0,White
0,0,1669,40,0,0,28,5,13,2,5,3,White
0,0,0,45,0,0,32,1,8,1,2,5,White
0,0,0,40,0,1,36,0,14,0,5,0,White
1,0,0,45,0,0,44,0,8,1,1,3,White
1,0,0,38,0,1,36,0,14,0,5,2,White
1,0,0,50,0,0,38,0,13,1,3,1,White
1,0,0,55,0,0,30,0,8,0,1,2,White
1,0,0,40,0,0,22,0,9,0,2,2,Amer-Indian-Eskimo
1,0,0,15,0,0,24,0,14,2,8,1,White
0,0,0,60,0,1,47,4,14,0,5,0,White
1,0,1848,40,0,1,28,0,8,0,10,2,White
1,7688,0,40,0,1,49,0,13,0,4,2,White
0,0,0,40,0,0,34,5,8,3,2,3,White
1,0,0,40,0,0,46,0,13,2,6,3,White
1,0,0,25,0,0,65,0,8,0,6,2,White
1,0,0,40,0,1,39,0,9,0,1,2,White
0,0,0,35,0,0,23,0,9,0,3,0,White
1,0,0,40,0,0,35,0,9,0,6,2,White
1,0,0,55,0,1,31,0,8,0,3,2,White
0,0,0,10,0,0,18,0,6,2,3,1,White
1,0,0,35,28,0,25,0,5,2,9,3,Black
1,0,0,30,0,0,18,0,8,2,6,1,White
1,0,0,60,0,0,34,0,8,1,10,5,White
1,0,0,40,0,0,27,0,9,2,0,3,White
1,0,0,40,36,0,30,0,13,0,0,2,White
1,0,0,40,0,0,28,0,12,2,2,3,White
1,0,0,40,0,0,28,0,13,2,3,3,White
1,14084,0,45,0,1,48,0,8,4,4,3,White
0,0,0,40,0,0,45,0,11,2,4,3,White
0,0,0,40,0,0,29,0,8,1,7,5,White
1,0,0,50,0,0,41,0,8,0,7,2,White
1,0,0,40,0,0,29,0,8,0,9,2,White
1,0,0,40,0,0,21,0,8,0,1,2,White
1,0,0,35,0,0,22,5,9,2,6,1,White
1,0,0,40,21,0,54,0,8,0,7,2,White
0,0,0,52,20,0,27,0,2,2,7,3,White
1,0,0,40,0,0,28,0,9,2,8,3,White
1,0,0,40,0,0,29,0,13,2,7,3,White
0,0,0,40,0,0,29,0,9,2,2,3,White
1,0,0,40,0,1,28,0,13,0,4,2,White
0,6497,0,35,0,0,50,4,8,3,4,5,Black
0,0,0,16,0,0,17,0,5,2,8,1,White
1,0,0,45,0,0,44,0,8,0,1,2,White
1,0,0,35,0,0,33,0,8,0,5,2,White
1,0,0,40,0,1,52,0,8,0,3,2,White
0,2354,0,40,0,0,30,0,8,1,4,3,White
1,0,1902,50,0,1,43,4,14,0,4,2,White
1,0,0,50,0,0,31,0,8,2,10,3,White
1,0,0,21,0,1,38,0,11,0,0,2,White
1,0,0,40,0,0,19,0,8,2,8,1,White
1,0,0,40,0,1,37,0,8,0,1,2,White
1,0,0,70,0,0,47,0,8,1,10,3,White
1,0,0,39,0,0,34,0,8,0,5,2,White
1,0,0,30,0,0,41,1,9,0,7,2,White
1,0,0,56,0,0,29,0,8,2,7,3,White
0,0,0,55,0,0,40,0,13,2,4,3,White
0,0,0,50,0,0,44,1,9,0,2,0,White
0,0,0,40,0,0,36,5,14,2,5,3,Black
0,0,0,40,0,0,31,1,8,2,2,1,White
1,0,0,40,0,1,36,0,8,0,1,2,White
0,0,0,40,0,0,20,0,9,2,2,3,White
1,0,0,52,0,1,34,4,9,0,6,2,White
1,0,0,40,0,1,33,0,9,0,7,2,White
1,0,0,42,0,1,59,0,8,0,1,2,White
0,0,0,40,0,0,39,0,8,1,8,5,White
0,0,0,20,0,0,21,0,9,2,8,3,Black
1,2174,0,50,0,0,41,0,8,1,4,3,White
1,0,0,60,0,1,35,0,13,0,4,2,White
1,0,0,40,30,1,44,0,14,2,5,3,White
0,0,0,40,0,0,19,0,8,2,3,3,White
1,0,1902,40,0,1,43,0,14,0,5,2,White
1,8614,0,40,0,1,29,0,13,2,5,3,White
1,0,0,40,0,0,36,0,9,2,1,3,White
0,0,0,20,0,0,71,0,12,4,8,3,White
1,0,0,50,0,1,47,0,13,0,1,2,White
1,0,0,40,0,0,45,0,8,0,1,2,White
0,0,0,40,0,0,21,0,9,2,5,1,White
1,0,0,40,0,1,48,0,8,0,7,2,White
0,0,0,40,0,1,29,0,9,0,8,0,White
1,0,0,60,0,0,24,0,8,2,6,1,White
0,0,0,12,0,0,20,0,9,2,3,1,White
0,0,0,20,0,0,41,1,14,4,5,3,White
0,0,0,40,0,1,57,3,13,0,4,0,White
1,0,0,60,0,0,62,1,8,0,1,2,White
1,0,0,45,0,1,53,0,9,0,3,2,White
1,0,2824,40,0,1,51,2,13,3,3,5,White
1,99999,0,40,15,1,48,4,10,0,5,2,Asian-Pac-Islander
0,0,0,80,0,0,53,1,3,0,4,0,White
1,0,0,40,34,0,45,4,13,0,10,2,Asian-Pac-Islander
1,4650,0,40,0,0,62,3,9,1,0,3,Black
1,0,1980,38,0,0,50,0,8,1,6,3,White
1,0,0,56,0,0,59,0,9,1,3,3,White
1,0,0,40,0,0,39,0,13,1,3,3,White
0,0,0,36,0,0,20,0,9,2,3,3,Black
1,0,0,45,0,1,51,0,13,0,4,2,White
0,0,0,40,0,0,49,5,8,4,4,3,White
0,0,0,35,20,0,64,0,3,3,11,3,Other
0,0,0,35,0,0,44,4,8,1,8,5,White
1,27828,0,48,0,1,50,0,14,2,4,3,White
1,0,0,55,20,0,31,0,13,0,10,2,White
1,0,0,30,0,0,26,1,13,2,5,1,White
0,0,0,38,0,0,30,0,8,1,2,5,White
1,0,0,56,0,1,38,0,11,0,0,2,White
1,0,0,40,0,0,51,1,9,1,8,3,White
1,0,0,45,0,1,41,0,14,0,4,2,White
1,0,0,50,0,0,64,2,13,0,4,2,White
1,0,0,50,0,0,34,2,8,1,1,3,Black
0,0,0,55,0,0,44,0,9,3,1,5,White
0,0,0,40,0,0,31,0,8,3,4,5,White
1,0,0,50,0,0,50,0,13,0,3,2,White
1,0,0,40,0,0,46,0,13,0,9,2,White
1,0,0,40,0,0,54,0,13,0,1,2,Black
1,0,0,40,0,0,70,1,8,0,9,2,White
1,0,0,70,0,1,33,1,8,0,3,2,White
1,0,0,40,3,0,28,0,8,0,2,2,White
0,0,0,40,0,0,55,0,8,1,8,3,White
0,0,0,40,0,0,58,3,13,4,5,5,Amer-Indian-Eskimo
0,0,0,50,0,0,23,0,13,2,0,1,White
1,0,0,40,0,0,47,0,8,0,1,2,White
1,0,0,40,0,1,28,4,11,0,12,2,White
1,0,0,45,0,1,50,4,14,0,5,2,White
1,0,0,23,0,1,42,0,14,0,5,2,White
1,0,0,40,0,0,44,0,8,0,1,2,Black
1,0,0,30,0,0,51,5,15,1,5,3,White
1,0,0,40,0,0,64,0,9,0,8,2,White
1,0,0,40,0,0,31,5,12,1,12,3,White
1,0,0,40,0,0,34,0,14,2,2,3,Amer-Indian-Eskimo
0,0,0,50,0,0,28,4,14,2,5,3,White
1,0,0,40,0,0,44,0,8,1,10,3,White
0,0,0,40,0,0,25,0,11,2,8,3,Black
0,4386,0,35,0,1,47,4,14,0,5,0,Black
0,4650,0,48,0,0,28,4,13,2,12,3,White
1,0,0,40,0,0,41,0,8,1,2,3,White
0,0,0,40,0,0,61,0,8,4,8,5,White
0,0,0,45,0,1,36,3,12,0,5,0,White
1,0,0,40,0,0,77,0,3,0,1,2,White
0,0,0,39,0,0,50,5,8,0,2,0,White
1,0,0,40,0,1,47,0,13,0,5,2,White
1,0,0,99,0,1,32,2,9,0,3,2,White
1,0,0,50,12,0,34,1,14,2,5,1,White
1,0,0,40,0,0,35,0,9,0,4,2,White
1,0,0,32,0,0,27,0,9,2,3,3,White
1,0,0,40,30,1,53,1,13,0,4,2,White
1,0,0,40,38,0,51,0,3,1,2,3,Other
0,0,0,40,0,0,67,0,11,1,0,3,White
1,0,0,60,0,0,44,0,9,0,6,2,White
1,0,0,15,0,0,22,0,13,2,3,1,White
1,0,0,50,0,0,30,0,5,2,7,3,White
1,0,0,55,0,1,54,0,8,0,1,2,White
1,0,0,30,0,0,81,1,13,4,9,3,White
1,15020,0,40,0,1,51,0,14,4,4,5,White
0,0,0,40,0,0,24,4,9,2,8,3,Black
1,7298,0,90,0,1,45,1,8,0,1,2,White
0,0,0,40,0,0,41,0,8,0,2,0,White
0,0,0,30,0,0,54,4,8,1,2,3,White
1,0,0,60,0,0,63,0,8,0,10,2,White
0,0,0,35,20,0,28,0,4,2,11,3,White
1,0,0,40,0,0,30,5,13,0,5,2,White
1,0,0,60,0,1,39,1,8,0,9,2,White
0,0,0,40,0,0,25,0,8,0,8,0,White
1,0,0,40,0,0,42,0,13,0,4,2,White
1,3103,0,40,0,1,38,0,11,0,0,2,White
1,0,0,40,0,0,43,4,13,2,2,1,White
1,0,0,40,0,0,41,2,6,0,4,2,White
1,0,0,50,0,0,28,0,13,0,1,2,White
1,0,0,40,0,0,39,0,8,0,9,2,White
0,0,0,60,0,0,43,0,8,1,4,3,White
0,0,0,40,0,0,27,0,12,3,8,1,White
0,0,0,50,0,0,21,0,8,2,2,3,Black
1,4386,0,40,0,1,42,0,14,0,5,2,White
1,0,0,46,0,0,19,0,8,2,10,1,White
0,0,0,30,0,0,58,4,8,4,8,3,White
1,0,0,50,0,1,34,1,8,5,1,3,White
1,0,0,40,0,1,30,0,14,0,5,2,White
1,0,0,40,0,0,67,1,14,1,3,3,Other
1,0,0,40,0,0,36,0,6,5,1,3,Black
1,0,0,40,12,0,39,0,12,0,8,2,White
1,0,0,60,0,0,38,0,8,0,1,2,White
1,15024,0,60,0,1,59,2,10,0,5,2,White
1,0,0,40,0,1,50,0,12,0,5,2,White
1,0,0,50,0,1,61,0,13,0,4,2,White
1,5013,0,40,0,0,35,5,9,0,0,2,White
0,0,0,16,0,0,18,0,6,2,2,1,White
1,0,0,40,0,1,43,0,13,0,8,2,White
0,0,0,50,0,0,48,4,14,2,5,3,White
1,0,0,25,0,1,48,0,13,0,3,2,White
0,0,0,40,0,0,33,0,13,0,8,0,White
0,0,0,40,0,0,50,0,8,5,8,4,White
0,0,0,40,0,0,30,5,12,2,5,3,White
1,0,0,40,0,0,44,1,8,0,4,2,White
1,0,0,40,0,0,52,1,3,0,10,2,White
0,0,0,35,0,0,23,0,8,2,2,1,White
0,0,0,80,0,0,46,0,8,1,5,3,White
1,0,0,36,0,0,32,4,8,0,12,2,White
1,5178,0,40,0,1,28,2,14,0,3,2,White
1,0,0,40,24,1,35,0,12,0,3,2,White
1,0,0,50,0,1,56,1,9,0,12,2,White
1,0,0,40,0,0,18,0,6,2,1,1,White
1,0,0,60,0,0,50,0,8,0,4,2,White
0,0,0,20,0,0,24,4,8,2,2,3,White
0,0,0,25,0,0,24,0,13,2,3,3,White
1,0,0,50,0,1,54,0,9,0,5,2,Asian-Pac-Islander
1,7688,0,40,0,1,28,0,13,0,3,2,White
1,0,0,40,3,0,31,0,6,0,8,2,White
1,0,0,45,0,0,23,0,8,2,10,3,White
1,0,0,25,9,0,81,1,9,0,0,2,White
0,0,0,40,0,0,33,0,9,2,8,3,White
1,0,0,70,0,1,59,1,6,0,3,2,White
1,0,0,40,33,0,70,0,13,0,8,2,White
0,0,0,35,0,0,62,0,4,4,7,3,White
0,1848,0,50,0,0,69,0,12,4,8,3,White
0,0,0,40,0,0,53,0,8,1,7,3,White
1,0,0,50,0,1,30,2,13,0,4,2,White
1,15024,0,40,0,1,45,2,13,0,5,2,White
1,0,0,40,0,0,32,4,8,1,2,3,Amer-Indian-Eskimo
1,0,0,40,0,0,42,0,8,1,10,3,White
1,15024,0,40,0,1,51,0,8,0,1,2,White
0,0,0,21,0,0,67,0,8,4,8,5,White
0,0,0,30,0,0,32,0,9,1,2,5,White
1,0,0,52,0,1,52,0,13,0,5,2,White
1,0,0,40,0,0,33,0,7,0,6,2,White
1,0,0,40,0,1,59,2,12,0,4,2,White
1,0,0,40,6,0,37,0,9,1,3,3,White
0,0,0,40,0,0,25,0,11,2,3,1,White
1,0,0,40,0,1,59,0,4,0,4,2,White
1,0,0,36,0,0,29,0,13,2,6,3,White
0,0,0,40,0,0,27,0,9,1,3,3,White
1,7298,0,40,0,1,48,0,9,0,7,2,White
1,0,0,70,0,1,47,0,8,0,10,2,White
1,0,0,30,0,0,32,0,8,0,3,2,White
0,0,0,50,0,0,47,0,9,3,5,3,White
1,0,0,40,0,0,62,0,5,0,7,2,White
1,0,0,40,0,0,40,0,8,0,10,2,White
1,0,0,50,0,0,38,0,8,0,9,2,White
1,0,0,50,0,1,42,0,14,1,3,3,White
0,0,1408,40,0,0,36,0,14,2,5,3,White
1,0,0,40,0,0,36,0,7,2,6,1,White
1,0,0,25,0,0,49,1,9,0,3,2,White
0,0,0,40,0,0,42,0,4,1,2,5,White
1,0,0,45,0,1,55,0,8,0,4,2,White
0,0,0,40,0,0,38,0,9,1,4,3,White
0,0,0,40,0,0,27,0,13,2,3,3,White
0,0,0,8,0,1,38,0,13,0,3,0,White
1,0,0,43,0,1,36,0,11,0,4,2,White
1,0,0,50,0,1,44,1,10,0,5,2,White
0,0,0,20,0,0,24,0,8,2,8,4,Black
1,0,2179,60,0,0,23,0,8,0,7,2,White
1,0,0,40,0,1,26,0,9,0,3,2,White
1,0,0,30,0,0,23,0,13,2,5,3,White
1,0,1977,40,0,1,31,0,8,0,3,2,White
1,0,0,55,0,0,24,0,13,2,2,3,White
1,0,0,40,0,0,51,0,7,3,10,3,Black
1,0,0,40,0,0,28,1,8,0,1,2,White
1,0,0,50,0,0,25,0,8,0,10,2,White
1,7298,0,40,27,1,37,0,15,0,5,2,Asian-Pac-Islander
0,0,0,45,0,0,25,0,8,2,8,3,White
0,0,0,50,0,1,26,0,11,0,3,0,White
1,0,0,40,0,1,35,0,13,0,3,2,White
1,0,0,99,0,0,32,0,8,1,1,5,White
1,0,0,55,0,1,29,4,13,0,5,2,White
0,0,0,55,0,0,20,0,8,2,1,3,White
1,0,0,50,0,0,52,0,8,0,3,2,White
1,0,0,40,0,1,63,0,11,0,4,2,White
1,0,0,40,7,0,30,0,14,2,5,3,White
1,0,0,40,0,0,23,0,13,2,5,3,White
1,0,0,40,0,1,48,3,9,0,1,2,White
0,0,0,50,0,0,29,0,9,2,8,1,White
0,0,0,38,0,0,64,0,8,1,6,3,White
1,0,0,40,0,0,29,0,8,1,7,3,Black
1,0,0,40,0,0,43,0,9,0,1,2,White
1,0,0,50,0,0,44,1,11,2,3,1,White
0,0,0,40,0,0,47,0,7,2,8,5,Black
1,99999,0,60,0,1,41,0,8,0,1,2,White
0,0,0,40,0,0,31,1,8,1,2,5,White
0,0,0,24,4,0,59,4,9,0,5,0,White
1,0,0,60,7,1,41,3,14,0,1,2,White
1,0,0,60,0,0,34,0,9,0,8,2,White
0,0,1429,30,0,0,69,0,8,4,8,3,White
1,0,0,60,26,0,62,1,8,0,4,2,White
1,0,0,55,0,0,38,0,8,0,8,2,White
1,0,0,44,0,0,41,0,8,0,1,2,White
1,0,0,40,0,0,30,0,9,2,3,3,Black
0,0,0,40,0,0,29,0,11,1,6,3,White
1,0,0,16,0,0,47,0,8,0,1,2,White
0,0,0,60,0,0,43,0,13,1,5,5,Black
