@relation 'adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Remove-R1'

@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {0,1}
@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}

@data
0,5,2,0,1,0,0,50,0,0,38,1,Bachelors
2,6,1,4,1,0,0,40,0,0,29,4,11th
2,4,1,0,0,0,0,25,0,0,20,0,Some-college
2,2,1,0,1,0,0,10,0,0,90,0,Some-college
2,6,1,0,1,0,0,50,0,0,31,0,HS-grad
0,9,2,0,1,0,0,50,0,0,25,1,Some-college
2,3,1,0,1,0,0,50,0,0,22,2,Bachelors
0,5,2,0,1,0,1977,40,0,1,54,0,Bachelors
0,10,2,4,1,0,0,40,0,0,33,4,HS-grad
2,3,1,0,1,0,0,35,0,0,26,0,HS-grad
3,7,3,0,0,0,0,40,0,0,66,0,7th-8th
0,3,2,0,1,0,0,45,0,1,33,0,Some-college
0,9,2,0,1,0,0,40,0,0,31,0,Some-college
0,8,2,4,1,3137,0,40,0,0,25,0,HS-grad
3,3,5,4,0,0,0,25,0,0,42,0,Assoc-voc
0,12,2,0,1,0,0,48,0,0,38,0,HS-grad
2,4,1,0,1,0,0,45,0,1,35,1,Some-college
0,8,0,0,0,5178,0,40,0,1,55,0,Some-college
2,5,3,0,0,0,0,40,0,0,29,1,Bachelors
2,4,5,4,0,0,0,99,0,0,41,0,Some-college
0,3,2,0,1,0,0,45,0,0,42,2,Bachelors
1,5,5,0,1,0,0,50,0,0,30,1,Some-college
0,4,2,0,1,0,0,40,0,1,48,2,Doctorate
0,1,2,0,1,0,1740,40,0,0,57,0,HS-grad
0,4,2,0,1,0,0,35,0,1,56,5,Some-college
2,5,3,0,1,0,0,42,0,0,34,0,Bachelors
2,0,1,0,1,0,0,40,0,0,40,3,Bachelors
0,1,2,0,1,0,0,50,0,0,60,0,10th
0,4,2,0,1,3411,0,50,0,0,40,0,Some-college
2,4,1,0,1,0,0,45,0,0,22,0,Bachelors
0,9,2,0,1,0,0,56,0,0,54,1,HS-grad
0,5,2,0,1,0,0,55,0,1,48,4,Bachelors
1,8,5,1,0,914,0,40,0,0,45,3,Some-college
0,4,0,0,0,15024,0,40,0,1,56,1,Bachelors
0,1,2,0,1,3103,0,35,0,1,60,0,HS-grad
0,4,2,0,1,15024,0,50,0,1,38,0,Bachelors
2,2,4,0,1,0,0,42,0,0,27,0,Assoc-acdm
4,2,3,0,0,0,0,40,2,0,77,1,9th
0,4,2,0,1,0,0,65,0,1,48,0,Some-college
1,8,4,4,0,0,0,32,0,0,40,5,Bachelors
0,1,2,0,1,0,0,40,0,0,48,0,Some-college
2,7,3,0,0,0,0,40,0,0,57,0,Assoc-voc
0,5,2,0,1,99999,0,80,0,1,50,1,Prof-school
2,4,1,0,1,0,0,40,0,0,23,0,Some-college
1,7,3,0,1,0,0,45,0,0,37,0,HS-grad
3,5,5,4,0,0,0,40,0,0,42,5,Some-college
0,3,2,0,1,0,0,50,0,0,41,0,Some-college
0,12,2,0,1,4386,0,40,0,1,61,0,HS-grad
2,5,3,4,0,0,0,44,0,1,46,0,Bachelors
0,4,0,0,0,15024,0,35,0,1,49,0,Bachelors
1,0,5,4,0,0,0,55,0,0,47,0,HS-grad
0,1,2,0,1,0,0,60,0,1,35,0,HS-grad
0,6,2,0,1,0,0,40,0,0,45,0,9th
0,9,2,0,1,0,0,30,0,0,21,0,10th
3,2,3,0,0,0,0,35,0,0,30,0,HS-grad
2,6,3,4,1,0,0,35,0,0,44,0,HS-grad
0,4,2,0,1,0,0,50,0,1,33,0,Bachelors
2,2,3,0,0,0,0,40,0,0,79,0,Bachelors
2,3,3,0,0,0,0,30,0,0,37,0,Bachelors
2,12,3,4,1,0,0,40,0,0,27,4,HS-grad
0,1,2,0,1,0,0,40,20,0,34,0,9th
1,2,3,0,0,0,0,30,0,0,42,0,HS-grad
0,3,2,0,1,0,0,40,0,1,41,2,Bachelors
0,10,2,0,1,0,0,50,0,1,31,0,HS-grad
0,4,2,0,1,0,0,40,0,0,27,0,HS-grad
2,4,3,0,0,0,0,48,0,0,22,0,HS-grad
2,2,1,0,1,0,0,43,0,0,25,0,Bachelors
0,1,2,0,1,0,0,46,0,0,27,0,Some-college
2,8,1,4,0,0,0,40,0,0,31,3,Assoc-acdm
2,2,3,4,1,0,0,40,0,0,21,0,HS-grad
0,4,2,0,1,0,0,40,0,1,66,0,Some-college
0,12,2,0,1,0,0,40,0,1,44,4,Some-college
2,7,5,0,0,0,0,40,24,0,47,0,5th-6th
2,2,3,0,1,0,0,20,0,0,40,0,7th-8th
2,2,1,0,0,0,0,20,0,0,17,0,10th
0,5,2,0,1,0,0,7,0,1,59,0,Masters
0,4,2,0,1,3103,0,40,0,1,46,0,Some-college
2,4,3,4,0,0,0,70,0,1,33,1,Masters
0,12,2,1,1,0,0,40,0,0,43,5,Some-college
2,2,1,0,0,0,0,20,0,0,25,0,Bachelors
2,10,3,0,1,0,0,40,0,0,35,0,HS-grad
0,7,2,0,1,0,0,40,0,0,48,0,HS-grad
0,0,2,3,1,0,0,40,20,0,28,0,Assoc-voc
1,6,5,0,1,0,0,40,0,0,24,0,HS-grad
2,2,1,0,0,0,0,12,0,0,18,0,12th
0,4,2,4,1,0,0,10,0,0,36,0,Some-college
2,2,1,0,1,0,0,20,0,0,35,0,HS-grad
1,1,3,0,1,0,0,40,5,0,61,5,Some-college
1,8,3,0,1,0,0,36,0,0,29,0,Some-college
4,3,5,0,0,0,0,41,0,0,31,0,Bachelors
0,5,2,0,1,0,0,40,0,0,46,0,Masters
0,8,2,0,1,0,0,48,0,0,39,3,Some-college
0,5,2,0,1,15024,0,48,5,1,56,0,Masters
0,10,2,0,1,0,2051,40,0,0,47,0,7th-8th
0,8,0,0,0,0,0,5,0,1,33,0,Bachelors
3,5,3,0,1,0,0,40,0,0,30,4,Bachelors
0,4,2,0,1,0,0,55,0,1,55,0,Masters
0,8,2,0,1,0,0,45,0,1,64,0,HS-grad
2,0,3,0,1,0,0,40,0,0,33,0,Assoc-acdm
0,7,4,0,1,0,0,42,0,0,22,0,11th
2,8,3,1,1,0,0,50,7,0,28,0,Masters
0,1,2,0,1,0,0,40,0,1,57,0,11th
2,0,3,0,1,0,0,40,0,0,25,0,HS-grad
2,2,5,0,1,0,0,40,0,0,21,0,11th
0,2,2,1,1,0,0,40,11,0,40,0,Masters
0,2,2,1,1,0,0,45,11,0,48,0,1st-4th
0,3,0,0,0,0,0,20,0,0,33,0,HS-grad
0,1,2,0,1,0,0,40,4,0,56,0,7th-8th
0,12,2,0,1,0,0,40,0,0,73,0,Some-college
1,6,5,0,0,0,0,60,0,0,41,0,HS-grad
0,8,2,0,1,0,0,40,0,0,56,0,HS-grad
0,6,0,0,0,0,0,40,20,0,23,0,5th-6th
0,2,2,0,1,0,0,40,0,0,56,1,Some-college
2,8,3,4,0,0,0,30,0,0,33,0,HS-grad
2,8,1,0,0,0,0,30,0,0,22,4,Bachelors
2,4,3,0,1,0,0,60,0,0,28,0,Some-college
0,12,2,4,1,0,0,40,0,1,42,4,Some-college
0,9,2,2,1,0,0,60,0,0,34,0,11th
0,1,2,0,1,0,0,40,0,0,37,0,HS-grad
0,5,2,0,1,0,0,34,0,1,71,1,Bachelors
0,8,2,0,1,0,0,40,0,0,29,0,HS-grad
0,5,0,0,0,0,0,40,0,1,47,0,Bachelors
1,6,3,0,1,0,0,45,0,0,29,0,Some-college
0,8,2,0,1,0,0,40,0,1,50,3,Some-college
1,10,5,0,0,0,0,40,0,0,36,0,11th
5,7,3,0,1,0,2258,50,0,0,46,0,HS-grad
2,2,3,0,1,0,0,40,0,0,34,0,HS-grad
1,7,1,0,1,0,0,48,0,0,22,4,HS-grad
0,3,2,0,1,0,0,40,0,0,38,1,HS-grad
2,2,1,0,0,0,0,20,0,0,18,5,Some-college
2,2,5,4,0,0,0,40,0,0,38,0,HS-grad
4,7,3,0,1,0,1564,40,0,1,51,0,12th
2,7,1,0,1,0,0,40,20,0,21,0,HS-grad
1,8,3,0,0,0,0,40,0,0,56,0,Some-college
0,6,2,0,1,0,0,50,0,0,24,0,HS-grad
0,4,2,0,1,0,0,44,0,1,40,0,Bachelors
2,12,3,0,1,0,0,50,0,0,29,0,HS-grad
0,4,2,0,1,0,0,40,0,1,52,0,Bachelors
1,11,5,0,0,0,0,60,29,0,42,0,HS-grad
3,2,5,0,0,0,0,40,36,0,47,0,5th-6th
2,2,3,0,1,0,0,40,0,0,32,0,Assoc-voc
0,7,2,0,1,0,0,50,0,0,23,0,HS-grad
2,3,3,0,1,0,0,40,22,0,56,0,HS-grad
1,4,5,0,0,0,0,99,0,1,52,1,HS-grad
1,8,5,0,0,0,0,99,0,0,60,1,HS-grad
0,8,0,0,0,0,0,40,0,1,50,4,HS-grad
0,1,2,0,1,0,0,50,0,0,41,1,Some-college
0,10,2,0,1,0,0,65,0,1,47,0,HS-grad
0,1,2,4,1,0,0,40,0,0,39,1,HS-grad
0,4,2,0,1,15024,0,55,2,1,36,0,Bachelors
2,8,1,0,1,0,0,9,0,0,19,0,12th
2,6,1,0,1,0,0,40,0,0,36,0,10th
0,3,2,1,1,7688,0,48,27,1,53,0,Bachelors
2,3,1,0,1,0,0,20,0,0,21,0,Some-college
0,8,0,0,0,0,0,50,0,1,48,0,Bachelors
2,5,1,0,1,0,1741,40,0,0,33,0,Bachelors
0,1,2,0,1,0,0,40,0,0,31,0,HS-grad
2,2,5,2,0,0,0,40,0,0,24,1,11th
3,1,3,0,1,0,0,40,0,0,27,0,HS-grad
0,3,2,0,1,0,0,40,0,0,57,0,Some-college
0,7,2,4,1,0,0,40,28,0,40,0,HS-grad
0,3,2,0,1,0,0,40,5,0,36,1,Bachelors
2,9,1,0,1,0,0,40,0,0,17,4,10th
2,3,1,0,0,0,0,20,0,0,20,0,Some-college
2,5,3,0,1,0,0,40,0,0,46,5,Bachelors
2,5,1,0,1,0,0,35,0,0,22,3,HS-grad
0,4,2,0,1,0,1902,38,0,1,31,0,Assoc-acdm
2,5,5,0,1,0,0,40,0,0,34,5,Masters
0,7,2,3,1,0,0,32,20,0,63,0,5th-6th
0,3,2,0,1,0,0,60,0,0,37,0,Bachelors
0,5,2,0,1,0,2051,60,0,0,41,0,Doctorate
0,0,2,1,1,7688,0,40,11,1,58,3,Masters
0,5,2,0,1,0,0,40,0,1,47,0,Some-college
2,3,1,0,0,0,0,18,0,0,19,0,Some-college
2,3,3,0,0,0,0,32,0,0,22,0,9th
0,7,2,0,1,0,0,40,20,0,52,0,1st-4th
2,4,3,0,1,0,0,55,0,0,36,2,HS-grad
3,2,4,4,0,0,0,40,0,0,33,0,HS-grad
2,2,1,0,1,0,0,23,0,0,18,0,11th
0,1,2,0,1,0,0,40,0,0,56,1,HS-grad
0,3,2,0,1,0,0,4,0,0,71,0,Some-college
1,5,3,0,1,0,0,60,12,1,72,0,Masters
2,3,5,0,0,0,0,38,0,0,20,0,HS-grad
0,1,2,4,1,0,0,40,0,1,43,3,HS-grad
0,4,2,0,1,0,0,60,0,0,46,1,Assoc-acdm
0,12,2,0,1,0,0,55,0,1,37,5,HS-grad
1,1,3,0,1,0,0,60,0,0,44,0,Some-college
3,5,5,0,0,0,0,40,0,0,38,4,Masters
0,2,2,0,1,0,0,40,0,0,24,0,Some-college
2,5,5,0,1,0,1876,38,0,0,42,5,Bachelors
0,5,2,0,1,99999,0,50,0,1,35,0,Masters
0,3,2,0,1,0,0,60,0,1,45,1,Some-college
0,8,2,0,1,0,0,45,0,1,31,0,Some-college
1,4,3,0,1,0,1408,50,0,0,40,0,Masters
2,2,5,0,0,2176,0,40,0,0,54,1,Some-college
3,3,5,0,0,0,0,35,0,0,45,0,Some-college
2,2,3,0,1,0,0,50,9,0,38,0,Some-college
0,10,0,0,0,0,1902,28,0,1,35,0,HS-grad
0,10,2,0,1,0,0,99,0,1,49,0,10th
0,1,2,0,1,5013,0,40,0,0,37,5,HS-grad
2,5,3,0,0,0,0,40,0,0,31,4,Bachelors
2,5,5,0,0,0,0,60,0,0,25,0,Some-college
0,10,2,0,1,0,0,40,0,0,31,0,HS-grad
0,7,2,0,1,0,0,42,0,0,28,0,HS-grad
0,7,2,0,1,0,2042,40,20,0,31,0,1st-4th
2,9,3,0,1,0,0,66,0,0,23,0,Some-college
2,8,1,0,0,0,0,40,0,0,18,5,HS-grad
2,6,1,4,1,0,0,45,0,0,21,0,HS-grad
2,8,1,0,1,0,0,40,0,0,26,0,HS-grad
2,5,1,0,0,0,0,40,0,0,24,4,Masters
1,5,4,0,0,0,0,40,0,0,32,5,Some-college
0,4,2,0,1,0,0,40,0,1,48,0,Masters
0,8,2,3,1,7298,0,40,20,1,42,0,Bachelors
1,8,3,0,0,0,0,35,0,0,54,0,Some-college
0,1,2,0,1,0,0,45,0,0,45,0,Assoc-acdm
2,5,1,0,0,8614,0,50,0,1,41,4,Masters
0,5,2,0,1,0,0,40,0,0,35,0,HS-grad
2,8,4,0,0,0,0,70,0,0,23,0,Assoc-acdm
5,1,3,0,0,0,0,40,0,0,42,1,HS-grad
0,5,0,4,0,0,0,37,0,0,28,5,Bachelors
2,3,1,0,0,0,0,25,0,0,18,0,HS-grad
0,3,2,0,1,0,0,40,0,1,46,0,Some-college
0,1,2,4,1,0,0,40,28,0,40,0,HS-grad
1,5,5,0,0,0,0,42,0,0,45,4,Masters
2,8,1,0,0,0,0,40,0,0,41,0,Assoc-voc
4,5,5,0,0,11678,0,38,0,1,71,0,Assoc-voc
0,9,2,0,1,0,0,40,0,0,47,0,11th
2,4,1,0,1,0,0,20,0,0,23,0,Some-college
0,4,2,0,1,99999,0,60,0,1,57,2,Some-college
2,5,1,0,1,0,0,40,0,0,25,0,Bachelors
0,10,2,0,1,0,0,30,0,0,43,0,HS-grad
0,5,2,0,1,0,0,50,0,1,45,2,Prof-school
0,2,2,0,1,0,0,60,0,0,53,1,Some-college
1,8,3,0,0,0,0,40,0,0,28,0,Bachelors
2,8,3,0,1,0,0,40,0,0,48,0,HS-grad
0,3,2,0,1,0,0,50,0,1,51,0,HS-grad
1,3,3,0,0,0,0,32,0,0,51,0,Some-college
0,8,0,0,0,4064,0,12,0,0,40,0,HS-grad
2,4,4,0,1,0,0,40,0,0,34,0,Bachelors
0,3,0,0,0,0,0,40,0,0,42,5,HS-grad
2,10,1,1,1,0,0,20,11,0,21,0,Some-college
0,2,0,4,0,0,0,40,0,0,64,0,9th
0,7,2,0,1,0,0,50,0,0,24,0,10th
0,1,2,0,1,0,0,49,0,0,33,0,11th
0,4,2,0,1,0,0,40,0,1,46,4,Assoc-voc
0,1,2,0,1,0,1672,50,0,0,38,0,HS-grad
0,1,2,0,1,0,0,40,0,1,43,0,HS-grad
0,7,2,0,1,0,0,40,0,0,56,0,HS-grad
2,6,5,0,1,0,0,40,0,0,26,0,HS-grad
0,7,2,2,1,0,0,40,0,0,53,0,HS-grad
0,2,2,0,1,0,0,60,0,0,39,1,Bachelors
0,5,2,0,1,0,0,20,0,0,66,1,Prof-school
2,2,3,4,1,0,0,40,0,0,28,0,11th
0,5,2,0,1,0,1887,40,0,1,58,0,Bachelors
5,11,3,4,0,0,0,36,0,0,55,0,HS-grad
2,7,3,0,1,0,0,40,0,0,34,0,HS-grad
0,7,2,4,1,0,0,40,0,0,48,0,11th
2,3,5,4,0,0,0,60,0,0,27,0,HS-grad
0,6,2,0,1,0,0,40,0,1,58,0,HS-grad
2,8,1,2,0,0,0,30,0,0,17,4,11th
4,9,5,0,1,1731,0,5,0,0,71,1,HS-grad
1,4,5,0,0,0,0,60,0,1,47,2,Bachelors
0,3,0,0,0,0,0,40,0,1,35,0,Some-college
1,10,3,4,0,0,0,40,0,0,47,0,11th
0,1,2,3,1,0,0,40,3,0,44,0,HS-grad
1,3,5,0,0,0,0,40,0,0,38,0,HS-grad
0,5,2,0,1,0,0,40,0,0,37,0,Doctorate
2,2,1,0,1,0,0,20,0,0,32,0,HS-grad
0,8,2,0,1,0,0,45,4,1,72,0,Assoc-voc
1,6,3,0,1,0,3175,15,0,0,70,0,HS-grad
0,1,2,4,1,0,0,50,0,1,42,0,Some-college
0,1,2,0,1,0,0,60,0,0,27,1,HS-grad
2,12,5,4,1,0,0,40,0,0,38,4,HS-grad
0,9,2,0,1,0,0,70,0,0,67,1,HS-grad
2,1,4,0,1,0,0,50,0,0,31,0,HS-grad
0,1,2,0,1,0,0,25,0,0,36,0,HS-grad
0,7,2,0,1,0,0,40,0,0,29,0,HS-grad
1,8,3,0,0,0,0,16,0,1,65,4,HS-grad
0,7,2,0,1,0,0,40,0,0,31,0,HS-grad
0,5,2,0,1,0,0,20,2,0,22,5,Bachelors
2,9,4,0,1,0,0,36,36,0,20,0,11th
0,5,2,0,1,0,0,25,0,0,50,1,Some-college
0,5,2,0,1,15024,0,50,0,1,33,0,Doctorate
0,8,0,4,0,0,0,40,0,0,41,0,Some-college
2,8,1,4,1,0,0,40,0,0,28,0,Some-college
0,5,2,0,1,0,2129,50,0,0,29,0,Some-college
5,12,3,0,1,0,0,69,5,1,36,4,HS-grad
2,7,1,0,1,0,0,40,0,0,27,0,HS-grad
0,6,2,0,1,0,0,40,0,1,47,0,HS-grad
2,4,1,0,1,0,0,40,0,0,39,0,HS-grad
0,0,2,0,1,0,0,40,0,1,37,0,Some-college
0,5,2,0,1,0,0,40,0,0,58,0,HS-grad
3,2,3,4,0,0,0,40,0,0,57,4,Some-college
2,7,3,0,1,0,0,45,0,0,28,0,7th-8th
0,8,2,0,1,0,0,40,0,1,53,4,Some-college
0,3,2,0,1,0,0,30,0,0,25,0,HS-grad
0,4,2,0,1,0,0,90,9,1,57,2,7th-8th
0,0,2,0,1,0,0,40,0,1,46,1,Bachelors
2,8,3,0,0,0,0,40,0,0,19,0,Some-college
0,9,2,0,1,0,2002,40,0,0,43,4,Some-college
0,6,2,0,1,0,0,11,0,0,74,0,12th
1,7,3,0,1,0,0,40,0,0,37,0,Some-college
3,2,5,4,0,0,0,20,0,0,28,0,HS-grad
2,2,3,4,1,0,0,60,0,0,28,0,Some-college
3,5,3,0,0,0,0,40,0,0,33,0,Bachelors
0,2,0,4,0,0,0,60,0,0,42,0,HS-grad
0,11,2,0,1,0,0,30,0,0,57,0,HS-grad
0,3,2,0,1,0,0,50,12,0,52,2,HS-grad
0,5,2,0,1,0,0,40,0,1,45,1,HS-grad
2,3,3,0,0,0,0,40,0,0,30,0,Bachelors
2,5,3,0,0,0,0,50,0,0,40,0,Assoc-voc
0,12,1,0,1,0,0,40,0,0,22,0,HS-grad
4,4,3,0,0,0,0,20,0,0,62,1,Some-college
0,1,2,0,1,0,0,90,0,0,62,2,Some-college
2,6,1,0,1,0,0,35,0,0,17,0,12th
0,5,2,0,1,0,0,40,0,0,33,0,Masters
2,1,3,3,1,0,0,32,20,0,21,0,5th-6th
0,1,2,0,1,0,0,45,0,0,28,1,Some-college
0,6,2,4,1,0,0,40,0,0,44,4,Some-college
2,5,3,0,1,0,2824,50,0,1,39,5,Doctorate
4,5,3,0,0,0,0,40,0,0,71,0,HS-grad
0,7,2,0,1,1455,0,3,0,0,71,1,HS-grad
1,8,1,0,0,0,0,40,0,0,43,0,HS-grad
0,3,2,0,1,0,0,35,0,0,24,0,Bachelors
5,6,3,0,1,0,1669,40,0,0,40,0,HS-grad
2,11,1,0,0,0,0,6,0,0,18,0,11th
2,7,3,0,1,0,0,40,0,0,38,0,HS-grad
3,0,3,4,1,0,0,40,0,0,32,0,Bachelors
2,13,3,0,1,0,0,40,0,0,24,3,Some-college
2,2,1,0,0,0,0,44,0,0,21,0,Assoc-voc
1,3,5,0,0,0,0,48,0,0,21,0,HS-grad
2,5,3,0,1,0,0,40,0,1,27,1,Masters
0,1,2,0,1,0,0,40,0,1,35,3,HS-grad
0,3,2,0,1,5178,0,48,0,1,45,1,Bachelors
4,11,3,0,0,0,0,28,0,0,58,0,HS-grad
0,3,2,0,1,0,1887,45,0,1,46,2,HS-grad
0,10,2,0,1,0,0,99,0,1,29,0,11th
3,8,5,4,0,0,0,40,0,0,48,3,Assoc-acdm
1,1,3,0,1,0,0,40,0,0,38,0,HS-grad
2,3,1,0,1,0,0,40,0,0,31,0,HS-grad
2,8,3,0,0,0,0,40,0,0,23,2,HS-grad
4,2,3,0,0,2538,0,50,0,0,65,0,HS-grad
0,3,2,0,1,0,0,55,0,1,58,0,Bachelors
2,5,5,0,0,0,0,30,0,0,22,0,Some-college
2,5,3,0,1,10520,0,50,0,1,29,0,Bachelors
2,2,1,4,0,0,0,48,0,0,21,0,Some-college
1,8,3,0,0,0,0,40,0,0,26,0,Some-college
2,4,3,0,1,0,0,60,0,0,32,2,Bachelors
1,5,3,1,0,0,0,40,15,0,56,0,Bachelors
2,6,1,0,1,594,0,40,0,0,24,0,HS-grad
0,10,2,4,1,0,0,40,0,1,66,0,Some-college
2,4,5,4,0,0,0,40,0,0,33,0,Assoc-voc
1,2,5,0,0,0,0,33,0,0,44,2,HS-grad
0,2,4,0,0,0,0,30,0,0,21,0,Some-college
4,4,3,0,0,0,0,35,0,0,67,0,HS-grad
1,4,3,0,1,0,0,60,0,1,53,2,Doctorate
0,8,0,4,0,0,0,40,0,1,32,0,Some-college
0,8,2,4,1,0,0,40,0,1,53,3,Bachelors
2,0,5,0,1,0,0,40,0,0,42,3,Bachelors
0,7,2,0,1,0,0,56,0,0,38,3,HS-grad
2,3,3,0,1,0,0,40,0,0,29,0,Masters
1,8,5,0,1,0,0,40,0,0,34,0,Some-college
0,4,2,0,1,0,0,40,0,1,40,0,Doctorate
0,1,2,0,1,0,0,50,0,0,47,0,HS-grad
3,5,3,0,1,0,0,60,0,0,53,0,Some-college
0,4,2,0,1,15024,0,65,0,1,41,0,HS-grad
0,10,2,0,1,0,0,50,0,1,37,0,10th
0,4,2,0,1,0,0,40,0,0,41,2,Masters
0,8,0,0,0,0,0,35,0,1,56,0,Some-college
0,9,4,0,1,0,0,35,20,0,31,0,7th-8th
2,2,3,0,0,0,0,22,0,0,21,4,HS-grad
1,7,5,0,0,0,0,32,0,0,36,0,HS-grad
1,4,3,0,1,0,0,40,0,0,26,0,Some-college
2,9,1,0,1,0,0,10,0,0,22,0,Some-college
1,2,1,0,0,0,0,35,0,0,31,0,Some-college
0,1,2,0,1,0,0,40,0,0,38,0,HS-grad
0,6,2,0,1,0,0,40,0,0,53,5,Some-college
0,9,2,0,1,0,0,40,0,0,64,0,7th-8th
2,8,1,1,0,0,0,40,0,0,22,0,Some-college
1,1,3,0,1,0,0,40,0,0,36,0,Assoc-voc
0,7,2,0,1,0,0,38,0,0,52,0,HS-grad
2,2,1,0,1,0,0,35,0,0,19,0,Some-college
0,7,2,0,1,0,0,40,0,0,36,0,11th
2,1,1,0,1,0,0,40,0,0,20,0,HS-grad
1,5,5,0,0,0,0,40,0,0,37,5,Masters
0,7,0,0,0,0,0,40,0,1,29,0,HS-grad
0,9,2,0,1,0,0,50,0,0,32,2,HS-grad
0,1,2,0,1,0,0,40,0,1,53,0,HS-grad
2,2,5,4,0,0,0,40,0,0,23,0,HS-grad
0,1,2,0,1,0,0,50,0,0,40,0,Some-college
2,3,5,0,0,0,0,41,0,0,34,0,Bachelors
0,4,2,0,1,0,0,55,0,0,22,0,Some-college
0,1,2,0,1,4386,0,42,0,1,35,0,Assoc-voc
2,8,5,4,1,0,0,40,0,0,25,0,HS-grad
0,0,2,0,1,0,0,40,0,1,39,0,Bachelors
1,2,5,4,0,0,0,40,0,0,47,0,HS-grad
2,7,1,0,1,0,0,40,0,0,19,0,HS-grad
0,12,2,0,1,0,0,40,0,0,34,4,Some-college
0,4,2,0,1,0,1977,55,2,1,55,0,Prof-school
4,9,5,0,1,0,0,65,0,0,45,0,HS-grad
0,1,2,0,1,0,0,40,0,1,31,0,Some-college
2,2,1,0,0,0,0,12,0,0,18,0,Some-college
1,8,5,0,0,0,0,40,0,0,41,0,HS-grad
0,1,2,4,1,0,1902,46,0,1,33,0,HS-grad
2,2,5,0,0,0,0,40,0,0,19,0,HS-grad
0,1,2,0,1,0,0,40,0,0,30,0,Assoc-voc
0,3,0,0,0,0,0,30,0,0,55,1,Assoc-voc
0,10,2,0,1,0,0,55,0,1,50,0,Assoc-acdm
2,8,1,0,0,0,0,15,0,0,19,0,Some-college
2,8,1,4,0,0,0,32,0,0,37,0,Bachelors
2,5,3,0,0,0,1876,70,0,0,28,5,Bachelors
3,5,3,0,0,0,0,40,0,0,32,5,Bachelors
0,3,2,1,1,0,0,40,15,0,64,0,Assoc-voc
0,1,2,0,1,0,0,40,0,0,58,5,HS-grad
1,3,3,0,0,0,0,40,0,1,36,0,Assoc-acdm
5,6,3,0,1,0,0,40,20,0,31,0,HS-grad
1,12,3,4,1,0,0,40,0,0,23,0,HS-grad
2,2,1,0,0,0,0,10,0,0,22,0,Some-college
2,7,1,0,1,0,0,40,0,0,24,0,HS-grad
0,3,2,0,1,0,0,44,0,1,44,0,Masters
2,3,5,0,0,0,0,40,0,0,19,0,10th
0,1,2,0,1,7298,0,35,0,1,42,0,Some-college
2,8,3,0,0,0,0,45,0,0,44,1,Some-college
0,1,2,0,1,7298,0,40,0,1,29,0,HS-grad
0,10,2,0,1,0,0,48,0,1,56,0,HS-grad
2,3,5,4,0,0,0,40,0,0,30,0,Assoc-acdm
0,9,2,0,1,0,0,55,0,0,36,0,7th-8th
2,10,1,0,1,0,0,40,0,0,21,0,Some-college
2,3,3,0,1,0,0,25,0,1,22,0,Some-college
1,8,3,0,0,0,0,40,0,0,42,4,HS-grad
0,4,2,0,1,0,0,45,0,1,40,0,Some-college
0,4,2,0,1,0,0,50,0,1,45,2,Bachelors
4,8,3,0,0,0,0,40,0,0,69,0,HS-grad
0,5,2,0,1,0,0,40,0,1,51,0,Bachelors
2,10,1,0,1,0,1602,40,0,0,20,0,Some-college
0,9,2,0,1,0,1672,40,0,0,35,0,HS-grad
0,7,2,0,1,0,0,40,0,0,35,0,HS-grad
0,8,0,0,0,0,0,56,0,0,46,0,Assoc-acdm
3,1,3,0,1,3325,0,40,0,0,42,0,HS-grad
1,1,5,0,1,0,0,40,0,0,35,0,HS-grad
0,8,2,0,1,0,0,40,0,0,31,3,Bachelors
0,3,2,0,1,0,0,30,0,0,51,0,Masters
