@relation adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4

@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {13,9,6,8,10,11,12,4,3,7,14,1,5,15,2,0}
@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {<=50K,>50K}

@data
40,0,8,5,6,3,0,1,0,1669,40,0,<=50K
18,0,6,2,11,1,0,0,0,0,6,0,<=50K
38,0,8,2,7,3,0,1,0,0,40,0,<=50K
32,0,13,3,0,3,4,1,0,0,40,0,<=50K
24,3,9,2,13,3,0,1,0,0,40,0,<=50K
21,0,12,2,2,1,0,0,0,0,44,0,<=50K
21,0,8,1,3,5,0,0,0,0,48,0,<=50K
27,1,14,2,5,3,0,1,0,0,40,0,>50K
35,3,8,0,1,2,0,1,0,0,40,0,>50K
45,1,13,0,3,2,0,1,5178,0,48,0,>50K
58,0,8,4,11,3,0,0,0,0,28,0,<=50K
46,2,8,0,3,2,0,1,0,1887,45,0,>50K
29,0,6,0,10,2,0,1,0,0,99,0,>50K
48,3,11,3,8,5,4,0,0,0,40,0,<=50K
38,0,8,1,1,3,0,1,0,0,40,0,<=50K
31,0,8,2,3,1,0,1,0,0,40,0,<=50K
23,2,8,2,8,3,0,0,0,0,40,0,<=50K
65,0,8,4,2,3,0,0,2538,0,50,0,<=50K
58,0,13,0,3,2,0,1,0,0,55,0,>50K
22,0,9,2,5,5,0,0,0,0,30,0,<=50K
29,0,13,2,5,3,0,1,10520,0,50,0,>50K
21,0,9,2,2,1,4,0,0,0,48,0,<=50K
26,0,9,1,8,3,0,0,0,0,40,0,<=50K
32,2,13,2,4,3,0,1,0,0,60,0,<=50K
56,0,13,1,5,3,1,0,0,0,40,15,<=50K
24,0,8,2,6,1,0,1,594,0,40,0,<=50K
66,0,9,0,10,2,4,1,0,0,40,0,>50K
33,0,12,2,4,5,4,0,0,0,40,0,<=50K
44,2,8,1,2,5,0,0,0,0,33,0,<=50K
21,0,9,0,2,4,0,0,0,0,30,0,<=50K
67,0,8,4,4,3,0,0,0,0,35,0,<=50K
53,2,15,1,4,3,0,1,0,0,60,0,>50K
32,0,9,0,8,0,4,0,0,0,40,0,>50K
53,3,13,0,8,2,4,1,0,0,40,0,>50K
42,3,13,2,0,5,0,1,0,0,40,0,<=50K
38,3,8,0,7,2,0,1,0,0,56,0,<=50K
29,0,14,2,3,3,0,1,0,0,40,0,<=50K
34,0,9,1,8,5,0,1,0,0,40,0,<=50K
40,0,15,0,4,2,0,1,0,0,40,0,>50K
47,0,8,0,1,2,0,1,0,0,50,0,<=50K
53,0,9,3,5,3,0,1,0,0,60,0,<=50K
41,0,8,0,4,2,0,1,15024,0,65,0,>50K
37,0,5,0,10,2,0,1,0,0,50,0,>50K
41,2,14,0,4,2,0,1,0,0,40,0,<=50K
56,0,9,0,8,0,0,0,0,0,35,0,>50K
31,0,3,0,9,4,0,1,0,0,35,20,<=50K
21,4,8,2,2,3,0,0,0,0,22,0,<=50K
36,0,8,1,7,5,0,0,0,0,32,0,<=50K
26,0,9,1,4,3,0,1,0,0,40,0,<=50K
22,0,9,2,9,1,0,1,0,0,10,0,<=50K
31,0,9,1,2,1,0,0,0,0,35,0,<=50K
38,0,8,0,1,2,0,1,0,0,40,0,<=50K
53,5,9,0,6,2,0,1,0,0,40,0,<=50K
64,0,3,0,9,2,0,1,0,0,40,0,<=50K
22,0,9,2,8,1,1,0,0,0,40,0,<=50K
36,0,12,1,1,3,0,1,0,0,40,0,<=50K
52,0,8,0,7,2,0,1,0,0,38,0,<=50K
19,0,9,2,2,1,0,1,0,0,35,0,<=50K
36,0,6,0,7,2,0,1,0,0,40,0,<=50K
20,0,8,2,1,1,0,1,0,0,40,0,<=50K
37,5,14,1,5,5,0,0,0,0,40,0,<=50K
29,0,8,0,7,0,0,0,0,0,40,0,>50K
32,2,8,0,9,2,0,1,0,0,50,0,<=50K
53,0,8,0,1,2,0,1,0,0,40,0,>50K
23,0,8,2,2,5,4,0,0,0,40,0,<=50K
40,0,9,0,1,2,0,1,0,0,50,0,<=50K
34,0,13,2,3,5,0,0,0,0,41,0,<=50K
22,0,9,0,4,2,0,1,0,0,55,0,<=50K
35,0,12,0,1,2,0,1,4386,0,42,0,>50K
25,0,8,2,8,5,4,1,0,0,40,0,<=50K
39,0,13,0,0,2,0,1,0,0,40,0,>50K
47,0,8,1,2,5,4,0,0,0,40,0,<=50K
19,0,8,2,7,1,0,1,0,0,40,0,<=50K
34,4,9,0,12,2,0,1,0,0,40,0,<=50K
55,0,10,0,4,2,0,1,0,1977,55,2,>50K
45,0,8,4,9,5,0,1,0,0,65,0,<=50K
31,0,9,0,1,2,0,1,0,0,40,0,>50K
18,0,9,2,2,1,0,0,0,0,12,0,<=50K
41,0,8,1,8,5,0,0,0,0,40,0,<=50K
33,0,8,0,1,2,4,1,0,1902,46,0,>50K
19,0,8,2,2,5,0,0,0,0,40,0,<=50K
30,0,12,0,1,2,0,1,0,0,40,0,<=50K
55,1,12,0,3,0,0,0,0,0,30,0,<=50K
50,0,11,0,10,2,0,1,0,0,55,0,>50K
19,0,9,2,8,1,0,0,0,0,15,0,<=50K
37,0,13,2,8,1,4,0,0,0,32,0,<=50K
28,5,13,2,5,3,0,0,0,1876,70,0,<=50K
32,5,13,3,5,3,0,0,0,0,40,0,<=50K
64,0,12,0,3,2,1,1,0,0,40,15,<=50K
58,5,8,0,1,2,0,1,0,0,40,0,<=50K
36,0,11,1,3,3,0,0,0,0,40,0,>50K
31,0,8,5,6,3,0,1,0,0,40,20,<=50K
23,0,8,1,12,3,4,1,0,0,40,0,<=50K
22,0,9,2,2,1,0,0,0,0,10,0,<=50K
24,0,8,2,7,1,0,1,0,0,40,0,<=50K
44,0,14,0,3,2,0,1,0,0,44,0,>50K
19,0,5,2,3,5,0,0,0,0,40,0,<=50K
42,0,9,0,1,2,0,1,7298,0,35,0,>50K
44,1,9,2,8,3,0,0,0,0,45,0,<=50K
29,0,8,0,1,2,0,1,7298,0,40,0,>50K
56,0,8,0,10,2,0,1,0,0,48,0,>50K
30,0,11,2,3,5,4,0,0,0,40,0,<=50K
36,0,3,0,9,2,0,1,0,0,55,0,<=50K
21,0,9,2,10,1,0,1,0,0,40,0,<=50K
22,0,9,2,3,3,0,1,0,0,25,0,>50K
42,4,8,1,8,3,0,0,0,0,40,0,<=50K
40,0,9,0,4,2,0,1,0,0,45,0,>50K
45,2,13,0,4,2,0,1,0,0,50,0,>50K
69,0,8,4,8,3,0,0,0,0,40,0,<=50K
51,0,13,0,5,2,0,1,0,0,40,0,>50K
20,0,9,2,10,1,0,1,0,1602,40,0,<=50K
35,0,8,0,9,2,0,1,0,1672,40,0,<=50K
35,0,8,0,7,2,0,1,0,0,40,0,<=50K
46,0,11,0,8,0,0,0,0,0,56,0,<=50K
42,0,8,3,1,3,0,1,3325,0,40,0,<=50K
35,0,8,1,1,5,0,1,0,0,40,0,<=50K
31,3,13,0,8,2,0,1,0,0,40,0,<=50K
51,0,14,0,3,2,0,1,0,0,30,0,<=50K
21,0,8,2,2,4,0,1,0,0,40,0,<=50K
27,0,8,2,1,3,0,1,0,1741,40,0,<=50K
30,2,9,2,4,3,0,0,0,0,40,0,>50K
61,0,8,1,0,3,0,0,0,0,40,0,<=50K
18,0,6,2,6,1,0,1,0,0,17,0,<=50K
32,0,13,0,0,2,0,1,0,0,50,0,<=50K
32,0,10,0,5,2,0,1,0,0,25,0,>50K
19,0,8,2,6,1,4,1,0,0,40,0,<=50K
29,5,8,2,8,5,0,0,0,0,40,0,<=50K
38,2,8,1,1,3,0,1,0,0,40,0,<=50K
23,0,8,2,3,1,0,1,0,0,40,0,<=50K
19,0,8,2,2,1,0,1,0,0,25,0,<=50K
22,0,4,1,11,3,0,0,0,0,40,0,<=50K
23,0,8,0,3,0,0,0,0,0,40,0,<=50K
23,5,13,2,5,3,0,1,0,0,7,0,<=50K
20,0,8,2,12,1,0,1,0,0,40,12,<=50K
29,0,13,2,8,3,0,1,0,0,40,0,<=50K
33,2,8,0,3,2,1,1,0,0,45,10,<=50K
53,1,10,1,5,5,0,1,25236,0,60,0,>50K
67,0,8,1,11,5,4,0,1848,0,99,0,<=50K
26,0,8,2,2,3,4,1,0,0,40,0,<=50K
19,0,9,2,8,1,0,0,0,0,30,0,<=50K
22,0,8,2,2,1,0,0,0,0,40,5,<=50K
17,0,6,2,2,1,0,0,0,0,16,0,<=50K
40,0,14,0,4,2,0,1,0,0,50,0,<=50K
40,0,9,1,2,5,0,0,0,0,30,0,<=50K
44,0,13,5,3,5,1,1,0,0,40,25,<=50K
68,4,8,0,8,2,0,1,0,0,15,0,<=50K
52,0,3,0,6,2,0,1,0,0,40,0,<=50K
37,0,8,5,9,4,0,1,0,0,12,20,<=50K
35,5,14,2,5,3,0,1,0,0,45,0,<=50K
38,0,8,0,10,2,1,1,0,0,40,11,<=50K
29,0,8,2,0,5,4,0,0,0,40,0,<=50K
43,0,9,1,0,3,0,1,0,0,45,0,<=50K
39,0,13,0,3,2,0,1,0,0,45,0,>50K
53,0,10,2,8,3,0,1,0,0,40,0,>50K
28,4,14,2,5,3,0,1,0,0,55,0,<=50K
37,0,8,3,7,1,1,1,0,0,60,0,<=50K
24,0,8,2,3,1,2,0,0,0,40,0,<=50K
45,0,14,2,4,3,0,0,0,1408,40,0,<=50K
39,4,14,0,4,2,0,1,0,0,45,0,<=50K
39,0,13,0,3,2,0,1,7298,0,40,0,>50K
46,0,8,0,1,2,0,1,0,0,40,16,<=50K
36,3,8,1,8,5,2,0,0,0,40,0,<=50K
21,0,9,2,0,1,0,1,0,0,20,0,<=50K
27,0,9,2,8,5,4,0,0,0,30,0,<=50K
46,1,13,3,2,5,0,0,0,0,45,32,<=50K
47,4,14,1,5,3,0,0,0,0,40,0,<=50K
58,0,8,0,2,2,0,1,0,0,40,0,<=50K
37,1,8,0,10,2,0,1,0,0,55,0,<=50K
28,0,9,0,2,1,0,0,7688,0,40,0,>50K
45,0,6,0,10,4,0,1,0,0,40,0,<=50K
42,0,13,0,3,2,0,1,0,0,70,0,>50K
38,0,8,2,4,3,0,0,0,0,40,0,<=50K
58,0,8,0,10,2,0,1,0,0,38,0,>50K
63,0,9,0,6,2,1,1,0,0,40,15,>50K
39,1,13,0,4,2,0,1,0,0,50,0,<=50K
27,0,8,2,7,5,0,1,0,0,40,5,<=50K
41,1,3,2,2,5,0,0,0,0,30,0,<=50K
46,0,9,0,7,2,0,1,0,0,50,0,>50K
58,0,8,0,3,2,0,1,0,0,60,0,<=50K
45,0,9,3,2,5,0,0,0,0,40,0,<=50K
24,0,8,0,1,2,0,1,0,0,40,0,<=50K
23,0,13,2,2,3,0,0,0,0,50,0,<=50K
37,0,8,0,10,2,0,1,0,0,40,0,<=50K
53,0,8,2,8,3,0,1,0,0,40,0,<=50K
35,4,8,3,12,3,0,1,0,0,42,0,<=50K
49,5,8,0,0,2,0,1,0,0,40,0,<=50K
36,4,9,0,5,2,4,1,0,0,40,0,>50K
31,4,9,0,2,2,0,1,0,0,40,0,<=50K
41,0,13,1,4,3,0,0,0,0,45,0,>50K
17,0,6,2,8,1,0,0,0,0,15,0,<=50K
47,0,3,0,10,2,0,1,0,0,40,0,<=50K
31,0,8,0,7,2,0,1,0,0,40,0,<=50K
32,0,8,0,1,2,0,1,0,0,40,0,<=50K
36,0,8,0,1,2,4,1,0,0,40,24,<=50K
35,0,8,2,3,1,0,0,0,0,29,0,<=50K
34,4,9,1,12,5,4,0,0,0,40,0,<=50K
22,0,9,2,8,1,4,0,0,0,20,0,<=50K
33,0,8,5,8,4,0,0,0,0,32,0,<=50K
47,0,8,0,7,2,0,1,0,0,40,0,>50K
57,0,8,0,5,2,0,1,0,0,45,0,<=50K
47,0,9,0,1,2,4,1,0,0,30,0,>50K
40,1,13,0,4,2,0,1,0,1977,40,0,>50K
48,0,13,1,4,3,0,0,0,0,50,0,>50K
28,0,7,0,7,2,0,1,0,0,40,0,<=50K
57,0,3,0,1,2,0,1,3103,0,40,0,>50K
25,0,6,2,8,3,0,0,0,0,40,0,<=50K
47,0,8,0,1,2,0,1,0,0,45,0,<=50K
59,4,9,0,1,2,0,1,0,0,55,0,>50K
35,0,8,1,7,3,0,1,0,0,40,0,<=50K
54,0,14,0,5,2,0,1,0,1902,60,0,>50K
25,0,8,2,2,1,0,0,0,0,40,0,<=50K
53,0,5,3,2,5,4,0,0,0,40,0,<=50K
43,0,12,0,12,2,0,1,0,1902,42,0,>50K
57,0,4,2,1,3,0,1,0,1617,35,0,<=50K
34,0,9,0,5,0,0,0,0,0,40,0,>50K
30,0,13,0,5,2,0,1,0,0,50,0,>50K
29,0,13,0,3,2,0,1,0,0,45,0,<=50K
36,0,12,2,1,1,1,1,0,0,40,0,<=50K
39,0,9,1,7,3,0,1,0,0,40,0,<=50K
25,0,13,2,8,1,1,0,0,0,40,7,<=50K
22,5,8,2,2,5,0,0,0,0,45,0,<=50K
46,2,14,0,4,2,0,1,0,0,60,0,>50K
46,0,8,1,2,1,0,1,0,0,40,0,<=50K
43,0,8,0,0,2,1,1,0,0,40,19,>50K
53,0,8,1,3,3,0,0,0,0,40,0,<=50K
52,0,9,0,0,2,0,1,5013,0,40,0,<=50K
34,0,8,0,0,2,0,1,0,0,40,0,<=50K
49,2,8,0,3,2,0,1,0,0,40,0,<=50K
17,0,6,2,12,1,0,0,0,0,40,0,<=50K
19,0,9,2,2,3,0,1,0,0,35,0,<=50K
32,5,11,0,5,2,0,1,0,0,20,0,<=50K
62,0,1,0,2,2,1,1,0,0,40,15,<=50K
42,0,11,0,3,2,0,1,0,0,45,0,<=50K
38,0,13,0,5,2,0,1,0,0,40,0,>50K
56,0,8,3,3,5,4,0,0,0,16,0,<=50K
45,1,13,0,4,2,0,1,0,0,40,0,<=50K
38,0,12,1,2,1,0,1,0,0,25,0,<=50K
46,3,11,0,5,2,0,1,0,0,40,5,>50K
24,5,8,0,8,0,0,0,0,0,40,0,<=50K
17,0,5,2,3,1,0,0,0,0,15,0,<=50K
40,0,8,0,1,0,0,0,0,0,45,0,<=50K
27,0,13,1,4,5,0,1,0,0,42,0,<=50K
53,0,5,0,1,2,0,1,0,0,40,0,<=50K
27,0,8,2,6,5,4,0,0,0,40,0,<=50K
24,0,8,0,2,2,0,1,0,0,40,0,<=50K
37,2,8,0,1,2,0,1,0,0,40,0,<=50K
27,0,12,5,0,1,0,0,0,0,40,0,<=50K
34,4,8,1,2,5,0,0,0,0,20,0,<=50K
47,4,10,0,5,2,0,1,0,0,35,0,>50K
56,3,14,1,5,3,0,1,0,0,48,0,<=50K
64,5,15,0,5,2,0,1,0,0,50,0,>50K
17,0,6,2,3,1,4,0,0,0,35,0,<=50K
20,0,8,2,1,1,0,1,0,0,40,0,<=50K
63,1,8,4,9,5,0,1,0,0,60,0,<=50K
36,4,6,0,1,2,0,1,0,0,40,0,<=50K
56,1,13,0,2,2,0,1,0,0,40,0,<=50K
40,0,8,0,3,4,0,0,0,0,24,0,>50K
51,5,14,0,4,2,0,1,0,0,40,0,>50K
42,0,8,1,8,5,0,0,3325,0,40,0,<=50K
29,4,14,2,5,3,4,0,0,0,35,0,<=50K
31,4,9,0,12,2,0,1,0,0,40,0,>50K
64,0,8,0,1,2,0,1,0,0,40,0,<=50K
26,0,9,0,3,2,0,1,0,0,40,0,<=50K
67,1,8,0,9,2,0,1,0,0,25,0,<=50K
65,0,11,1,3,3,0,0,0,0,40,0,<=50K
61,0,0,3,10,3,4,1,14344,0,40,0,>50K
75,0,6,0,12,2,4,1,6418,0,50,0,>50K
60,2,4,0,1,2,0,1,0,0,45,0,>50K
68,1,3,4,2,3,0,0,0,0,40,0,<=50K
50,0,13,0,3,2,0,1,0,0,40,0,<=50K
42,0,9,0,1,2,0,1,7688,0,40,0,>50K
32,0,8,0,1,2,0,1,0,0,40,0,<=50K
26,0,8,1,4,1,0,0,0,0,40,0,<=50K
22,0,13,2,8,1,0,0,4416,0,40,0,<=50K
27,0,14,2,4,3,0,0,0,0,40,0,<=50K
63,4,3,0,1,2,0,1,0,0,40,0,<=50K
49,1,13,0,3,2,0,1,0,1977,60,0,>50K
39,1,13,0,1,4,0,1,0,0,35,0,>50K
30,0,11,2,5,3,0,0,0,0,53,0,<=50K
51,0,8,0,1,2,0,1,0,0,40,0,<=50K
65,0,12,0,2,2,0,1,0,0,35,0,<=50K
28,0,13,2,2,3,0,0,0,0,35,0,<=50K
27,0,13,2,8,3,1,0,0,0,40,15,<=50K
34,4,13,2,8,1,0,1,0,0,18,0,<=50K
35,0,8,0,4,2,0,1,0,0,50,0,>50K
31,0,13,2,3,3,0,0,0,0,50,0,>50K
49,2,9,0,4,0,0,0,0,1977,60,11,>50K
27,0,13,0,3,2,0,1,7688,0,45,0,>50K
45,0,14,0,5,2,0,1,0,0,50,0,>50K
49,5,9,0,12,2,0,1,0,0,40,0,<=50K
51,1,8,0,9,2,0,1,0,0,50,0,>50K
21,0,12,2,7,3,0,1,0,0,40,0,<=50K
42,3,14,0,4,2,0,1,0,1902,43,0,>50K
29,0,6,0,6,1,4,1,0,0,20,0,<=50K
55,0,9,0,4,2,0,1,15024,0,45,0,>50K
42,0,9,0,1,2,0,1,0,0,40,0,>50K
23,0,8,2,2,3,4,0,0,0,50,8,<=50K
46,1,9,0,4,2,0,1,0,0,40,0,<=50K
38,3,9,2,8,3,0,0,0,1980,40,0,<=50K
35,0,8,0,10,2,0,1,0,0,40,0,<=50K
36,5,8,0,8,2,0,1,0,0,38,0,<=50K
28,0,8,0,8,0,0,0,0,0,15,0,<=50K
23,0,9,2,8,1,0,0,0,0,40,0,<=50K
50,0,8,1,2,3,0,0,0,0,32,0,<=50K
31,0,9,0,1,2,0,1,0,0,45,0,>50K
19,0,9,2,2,1,0,0,0,0,12,0,<=50K
24,0,13,2,3,1,0,1,0,0,25,0,<=50K
44,0,8,0,8,2,4,1,0,0,52,0,>50K
26,0,12,2,8,3,0,0,0,1590,40,0,<=50K
25,0,8,2,7,5,0,1,0,1590,40,0,<=50K
61,0,7,1,12,3,0,1,0,0,37,12,<=50K
25,0,9,2,4,1,0,0,0,0,40,0,<=50K
47,0,8,2,7,3,0,1,0,0,40,0,<=50K
59,0,13,5,5,4,4,0,2202,0,37,0,<=50K
59,0,8,4,2,3,0,0,0,0,36,0,<=50K
51,0,8,0,4,2,0,1,0,0,40,0,<=50K
49,0,11,1,8,3,0,0,4650,0,40,0,<=50K
35,5,8,0,2,0,0,0,0,0,40,0,<=50K
37,5,13,0,5,2,0,1,0,0,40,0,>50K
51,4,9,0,12,2,0,1,0,0,40,0,>50K
42,0,13,0,5,2,0,1,0,0,45,0,>50K
59,0,12,0,7,2,0,1,0,0,45,0,>50K
31,0,8,0,8,2,2,1,0,0,40,0,<=50K
52,0,8,0,0,2,0,1,0,0,40,0,>50K
45,4,12,0,12,2,0,1,0,0,40,0,<=50K
18,0,6,2,6,3,0,1,0,0,40,0,<=50K
61,0,14,0,4,2,0,1,0,2246,50,0,>50K
19,0,9,6,6,0,0,0,0,0,40,0,<=50K
28,0,10,0,5,2,0,1,0,0,65,0,<=50K
71,0,8,4,11,5,0,0,0,0,20,0,<=50K
36,0,14,0,5,2,0,1,0,0,43,0,>50K
46,0,13,0,8,2,0,1,0,0,40,0,<=50K
28,0,8,2,4,1,0,0,0,0,40,0,<=50K
20,0,9,2,7,3,0,0,0,0,40,0,<=50K
47,1,8,0,9,2,0,1,3103,0,60,0,>50K
34,2,8,0,1,2,0,1,2829,0,78,0,<=50K
27,0,8,2,3,1,0,0,0,0,45,20,<=50K
49,4,12,0,12,2,0,1,0,0,56,0,>50K
19,0,9,2,3,1,0,0,0,0,20,0,<=50K
18,0,7,2,6,1,0,1,0,0,20,0,<=50K
24,1,13,0,5,4,0,0,0,0,20,0,>50K
43,0,13,0,4,2,0,1,0,1902,50,0,>50K
39,0,12,2,8,1,0,1,14344,0,40,0,>50K
52,5,3,0,2,2,0,1,0,0,40,0,<=50K
56,2,8,0,4,4,1,0,0,0,21,11,<=50K
51,5,8,1,8,3,0,0,0,0,38,0,<=50K
68,4,5,0,2,2,4,1,0,0,20,0,<=50K
24,0,8,2,8,5,0,0,0,0,45,0,<=50K
36,0,8,0,2,4,1,1,0,0,40,15,<=50K
41,0,8,1,4,5,0,0,0,0,40,0,<=50K
46,1,8,1,2,5,0,0,0,0,40,0,<=50K
17,0,8,2,8,1,0,0,0,0,5,0,<=50K
52,5,13,0,12,2,0,1,0,0,48,0,>50K
31,0,8,2,9,3,0,1,0,0,38,0,<=50K
42,0,13,1,4,5,0,0,0,0,40,0,<=50K
38,0,6,0,7,2,0,1,0,0,35,0,<=50K
55,0,12,0,5,2,0,1,0,0,40,0,>50K
34,3,9,1,0,3,0,0,0,0,40,0,<=50K
32,0,13,0,4,2,1,1,0,0,40,15,>50K
27,0,9,0,10,2,0,1,0,0,40,0,<=50K
51,0,9,4,2,5,0,0,0,0,25,0,<=50K
39,2,13,0,5,2,0,1,0,0,30,0,<=50K
30,0,8,2,4,3,4,1,0,0,40,0,<=50K
62,5,10,1,5,3,0,0,0,0,35,0,<=50K
53,4,4,0,10,2,0,1,0,0,40,0,<=50K
62,0,1,0,11,0,4,0,0,0,30,0,<=50K
21,4,8,2,2,1,0,1,0,0,40,0,<=50K
18,0,7,2,2,4,4,1,0,0,20,0,<=50K
37,0,8,0,7,2,0,1,5013,0,44,0,<=50K
41,0,8,1,7,3,0,1,0,0,40,0,<=50K
45,0,8,3,2,3,0,0,0,0,35,0,<=50K
22,0,9,2,1,1,0,1,0,0,40,0,<=50K
44,4,14,1,5,3,0,0,8614,0,35,0,>50K
39,0,13,1,5,3,0,1,0,0,40,0,>50K
29,0,13,2,4,4,0,0,0,0,40,0,<=50K
41,0,6,1,6,3,0,1,0,0,48,0,<=50K
32,0,12,3,0,1,0,1,0,1590,40,0,<=50K
44,0,12,0,4,2,0,1,0,0,50,5,<=50K
44,3,13,0,5,2,0,1,0,0,45,0,>50K
23,0,11,2,5,3,0,0,0,0,50,0,<=50K
23,0,8,2,7,4,4,1,0,0,40,0,<=50K
30,0,13,2,4,3,4,0,0,0,40,0,<=50K
18,0,6,2,3,1,0,1,0,0,25,0,<=50K
55,4,9,0,5,2,0,1,0,0,40,0,<=50K
32,0,9,2,4,1,0,1,0,0,40,0,<=50K
30,0,12,2,2,3,0,0,0,0,41,0,<=50K
48,4,13,1,8,5,0,0,0,0,30,0,<=50K
25,0,13,2,5,3,0,0,0,0,40,0,<=50K
34,5,8,2,2,1,0,0,0,0,20,0,<=50K
25,0,8,2,2,1,0,0,0,0,40,0,<=50K
32,0,8,2,8,1,0,0,0,0,38,0,<=50K
41,0,9,2,8,3,0,1,0,0,15,0,<=50K
42,5,8,0,7,2,0,1,0,0,40,0,<=50K
32,1,8,2,4,3,3,1,0,0,20,13,<=50K
47,0,8,0,0,2,0,1,0,0,84,0,>50K
33,0,13,0,0,2,0,1,0,0,50,0,<=50K
58,0,5,0,10,2,0,1,0,0,50,0,>50K
62,1,14,5,3,3,0,0,0,0,20,0,<=50K
34,0,2,0,1,2,3,1,0,0,40,20,<=50K
27,0,13,6,3,0,0,0,0,0,40,0,<=50K
37,0,13,2,3,3,0,0,0,0,44,0,<=50K
19,0,9,2,7,1,0,0,0,0,30,0,<=50K
38,0,9,2,2,3,0,1,0,0,46,0,<=50K
26,0,13,2,8,3,0,0,0,0,35,0,<=50K
61,0,1,0,6,2,0,1,0,0,40,20,<=50K
26,0,13,2,4,1,0,0,0,0,40,0,<=50K
34,0,5,2,2,3,0,1,0,0,30,0,<=50K
25,0,13,2,4,1,0,1,4650,0,45,0,<=50K
19,0,8,2,8,1,0,0,0,0,15,0,<=50K
54,0,8,0,3,2,0,1,0,0,50,0,<=50K
25,0,8,2,9,3,0,1,0,0,36,12,<=50K
47,3,11,0,6,2,1,1,0,0,40,15,>50K
53,0,3,2,2,1,0,1,0,0,40,0,<=50K
40,0,14,0,4,2,0,1,0,0,50,0,>50K
17,0,6,2,3,1,0,0,0,0,15,31,<=50K
29,0,13,2,3,3,0,1,0,1564,40,0,>50K
35,4,13,2,5,3,0,0,0,1876,45,0,<=50K
35,0,12,0,1,2,0,1,0,0,40,0,<=50K
31,0,13,2,3,3,0,1,0,0,48,0,<=50K
39,0,11,1,8,5,4,0,0,0,40,0,<=50K
38,3,12,1,1,5,0,0,6497,0,40,0,<=50K
52,0,8,0,6,2,0,1,0,0,45,0,<=50K
35,0,8,0,3,2,0,1,0,0,60,0,<=50K
32,0,8,0,1,2,0,1,7298,0,46,0,>50K
56,0,8,3,7,5,4,0,0,0,40,0,<=50K
40,0,10,0,5,0,1,0,0,0,40,11,<=50K
21,0,9,2,8,1,0,1,0,0,43,5,<=50K
76,0,8,0,5,2,0,1,0,0,20,0,<=50K
45,4,14,0,5,2,0,1,0,0,40,23,>50K
41,1,10,0,5,2,0,1,0,0,58,0,>50K
53,5,13,0,4,2,0,1,0,0,45,0,>50K
36,4,9,0,12,2,0,1,0,0,40,0,<=50K
35,1,8,0,9,2,0,1,0,0,40,20,<=50K
41,0,9,2,7,3,0,0,0,0,48,0,<=50K
40,0,8,0,1,2,0,1,0,0,40,0,<=50K
50,0,13,0,3,2,0,1,0,0,45,0,>50K
37,1,5,0,1,2,0,1,0,0,40,20,<=50K
55,2,8,0,4,2,0,1,0,0,50,0,>50K
23,0,9,2,2,3,0,0,0,0,35,0,<=50K
30,0,14,0,5,0,0,0,0,0,30,0,<=50K
33,3,9,2,4,3,4,0,0,0,40,0,<=50K
52,0,8,1,3,3,0,0,0,0,51,0,<=50K
33,0,8,0,2,0,0,0,0,0,40,0,<=50K
52,1,8,0,10,2,0,1,0,0,70,0,<=50K
54,0,8,0,1,2,0,1,0,0,35,0,<=50K
66,0,3,0,2,2,4,1,1797,0,20,0,<=50K
32,0,13,3,5,3,0,1,10520,0,40,0,>50K
68,5,14,1,5,3,0,0,0,0,20,0,<=50K
46,1,9,3,4,5,0,0,1151,0,60,0,<=50K
31,0,8,1,8,3,0,0,0,0,40,0,<=50K
40,0,11,0,12,2,0,1,0,0,60,0,<=50K
36,0,3,0,8,2,0,1,0,0,45,21,<=50K
28,0,8,2,7,1,4,0,0,0,40,0,<=50K
26,4,8,0,1,1,4,1,0,0,40,0,<=50K
45,4,14,0,5,2,0,1,0,0,40,0,>50K
44,4,13,0,5,2,0,1,0,1902,40,0,>50K
63,0,6,1,2,3,0,0,0,0,40,0,<=50K
26,0,8,0,1,2,0,1,0,0,40,0,<=50K
37,0,13,0,5,2,0,1,0,0,40,0,>50K
34,0,9,2,1,3,0,1,0,0,40,0,<=50K
47,0,8,0,8,0,0,0,0,0,40,0,>50K
30,0,9,2,8,3,4,1,0,0,25,0,<=50K
58,0,15,0,5,2,0,1,0,0,60,0,>50K
26,0,13,0,5,2,0,1,0,0,90,0,>50K
43,0,13,2,8,3,4,1,0,0,50,6,<=50K
34,0,13,1,1,5,0,1,0,0,40,0,<=50K
45,5,8,0,2,2,0,1,0,0,40,0,<=50K
33,1,13,0,9,2,0,1,0,0,75,0,<=50K
